url,status_code
https://www.latimes.com/entertainment-arts/books/story/2021-10-26/review-katie-couric-is-done-pleasing-people-as-her-new-memoir-proves,200
https://www.latimes.com/opinion/story/2023-03-06/editorial-medication-abortion-fda,200
https://www.latimes.com/california/story/2022-07-17/9-in-10-californians-live-in-areas-with-high-covid-19-levels,200
https://www.latimes.com/topic/cannabis,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-07/ministro-chino-critica-a-eeuu-en-1ra-conferencia-de-prensa,200
https://www.latimes.com/california/story/2023-03-07/yosemite-to-remain-closed-through-at-least-this-weekend-after-historic-snowfall,200
https://www.latimes.com/espanol/vida-y-estilo/articulo/2023-03-02/la-mochila-emocional-de-jackeline-cacho-y-sus-propositos-en-la-vida,200
https://www.latimes.com/espanol/mexico/articulo/2023-02-25/informe-12-de-mexicanos-sufren-insuficiencia-nutricional,200
https://www.latimes.com/about/for-the-record/story/2023-03-07/la-a4-correx-20230307,200
https://www.latimes.com/food/newsletter/2023-03-04/theme-restaurants-and-l-a-s-tiki-bar-era-tasting-notes,200
https://www.latimes.com/espanol/california/boletin-informativo/2023-02-23/kiosco-digital-impacta-a-la-comunidad-catolica-el-asesinato-del-obispo-david-oconnell-kiosco-digital,200
https://www.latimes.com/sports/story/2022-12-21/immaculate-reception-anniversay-50-years-franco-harris-steelers-raiders,200
https://www.latimes.com/privacy-policy,200
https://www.latimes.com/newsroom-directory,200
https://www.latimes.com/food/story/2023-02-23/why-los-angeles-is-the-best-coffee-city-in-the-world,200
https://www.latimes.com/california/story/2023-02-14/california-mountain-lion-cubs-oakland-zoo,200
https://www.latimes.com/food/story/2023-01-20/konbi-egg-salad-sandwich-culver-city-echo-park,200
https://www.latimes.com/espanol/deportes/articulo/2022-12-28/bueno-o-malo-expertos-opinan-sobre-el-uso-del-var-durante-el-mundial-de-qatar-2022,200
https://www.latimes.com/lifestyle/list/where-to-go-out-with-friends-los-angeles,200
https://www.latimes.com/espanol/california/articulo/2022-04-12/capirotada-dessert-lent-gustavo-arellano,200
https://www.latimes.com/entertainment/la-xpm-2012-nov-16-la-et-mg-justin-bieber-selena-gomez-20121116-story.html,200
https://www.latimes.com/entertainment-arts/tv/story/2023-03-04/chris-rock-netflix-special-selective-outrage,200
https://www.latimes.com/b2bpublishing/cre,200
https://www.latimes.com/about/studios/jxjyonwg2jg-123,200
https://www.latimes.com/people/lisa-boone,200
https://www.latimes.com/people/steve-saldivar,200
https://www.latimes.com/california/story/2022-07-25/uc-and-csu-campuses-to-provide-abortion-pills-in-california,200
https://www.latimes.com/entertainment-arts/tv/story/2023-03-06/hoda-kotb-today-show-daughter-sick-hospitalized-hope,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-03/ohio-se-esparcieron-dioxinas-tras-descarrilarse-un-tren,200
