url,size_of_downloaded_page (in bytes),number_of_outlinks,content_type
https://www.latimes.com/sitemap/1989/4,204645,464,text/html
https://www.latimes.com/entertainment-arts/movies/story/2023-01-20/sundance-film-festival-2023-fair-play-phoebe-dynevor-alden-ehrenreich-chloe-dumont,281589,169,text/html
https://www.latimes.com/entertainment-arts/awards/newsletter/2022-09-16/envelope-newsletter-toronto-film-festival-emmys-women-talking-the-envelope-glenns-edition,270509,171,text/html
https://www.latimes.com/entertainment-arts/story/2021-09-09/kehinde-wiley-commissioned-to-reimagine-18th-century-masterwork-the-blue-boy,276184,175,text/html
https://www.latimes.com/politics/la-pol-ca-on-politics-column-20170928-story.html,259694,157,text/html
https://www.latimes.com/local/lanow/la-me-ln-college-admissions-semprevivo-plea-20190507-story.html,262232,165,text/html
https://www.latimes.com/world-nation/story/2022-03-17/hong-kong-china-asia-omicron-zero-covid,287257,171,text/html
https://www.latimes.com/b2b/law/honoree-elina-avakian.rss,527,0,application/xml
https://www.latimes.com/entertainment-arts/books/story/2020-11-02/viet-thanh-nguyen-festival-of-books,269150,168,text/html
https://www.latimes.com/world-nation/story/2021-07-16/south-korea-aging-population-disappearing-villages-on-rural-bus-route,310162,157,text/html
https://www.latimes.com/local/lanow/la-me-ln-college-admissions-scandal-west-hollywood-prep-20190528-story.html,272114,161,text/html
https://www.latimes.com/homeless-housing/story/2022-10-24/santa-monica-housing-apartment-boom,302639,171,text/html
https://www.latimes.com/local/lanow/la-me-lori-loughlin-legal-analysis-college-admissions-scandal-20190413-story.html,263635,163,text/html
https://www.latimes.com/business/story/2020-11-02/election-day-2020-disinformation-facebook-instagram-twitter-youtube,269533,160,text/html
https://www.latimes.com/people/evan-halper,233270,150,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-23/opinion-geraldo-rivera-wearing-a-hoodie-while-black-is-asking-for-it,217470,148,text/html
https://www.latimes.com/coupon-codes/static/shop/36472/logo/Ulta_logo__1_.png?width=200&height=200,4769,0,image/png
https://www.latimes.com/entertainment-arts/books/story/2019-07-31/laila-lalami-other-americans-book-club-immigration-20190731,253134,159,text/html
https://www.latimes.com/sitemap/1989/3,202209,465,text/html
https://www.latimes.com/politics/la-na-pol-trump-charlottesville-transcript-20170815-story.html,275704,152,text/html
https://www.latimes.com/coupon-codes/static/shop/36472/logo/Ulta_logo__1_.png?width=110&height=110,2735,0,image/png
https://www.latimes.com/sports/hockey/story/2022-04-12/ducks-pick-up-2023-contract-option-coach-dallas-eakins,229349,148,text/html
https://www.latimes.com/sports/la-sp-ucla-college-admissions-track-athlete-20190412-story.html,270288,157,text/html
https://www.latimes.com/world-nation/story/2022-09-23/hong-kong-end-mandatory-covid-hotel-quarantine-travelers,281343,169,text/html
https://www.latimes.com/entertainment-arts/story/2020-05-14/coronavirus-museum-endowments-meaning-la-phil-layoffs-furloughs,275875,179,text/html
https://www.latimes.com/world-nation/story/2020-11-19/mossimo-giannulli-reports-to-prison-in-college-bribery-case,257301,157,text/html
https://www.latimes.com/politics/la-na-pol-barbara-boxer-20170203-story.html,253861,158,text/html
https://www.latimes.com/california/story/2019-10-21/college-admissions-scandal-ex-pimco-chief-guilty,288930,166,text/html
https://www.latimes.com/sports/story/2021-08-31/pirates-1971-team-mlb-all-black-lineup-diversity-milestone,331914,157,text/html
https://www.latimes.com/sitemap/1979/6,150399,124,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-27/opinion-did-an-open-mic-catch-obama-making-promises-to-russia,214478,144,text/html
https://www.latimes.com/business/story/2023-02-24/key-us-inflation-measure-surges-at-fastest-rate-since-june,263371,156,text/html
https://www.latimes.com/entertainment/la-xpm-2012-aug-26-la-ca-kids-picture-book-celebrity-author-20120826-story.html,241226,152,text/html
https://www.latimes.com/politics/story/2019-09-18/states-protect-elections-against-outside-interference,270212,159,text/html
https://www.latimes.com/coupon-codes/static/shop/36214/logo/Visible_Promo_Code.png?width=110&height=110,3338,0,image/png
https://www.latimes.com/politics/story/2022-11-16/2022-midterm-elections-congress-republicans-win-control-of-the-house,296967,170,text/html
https://www.latimes.com/local/lanow/la-me-ln-college-admissions-scandal-stanford-discipline-20190408-story.html,259452,163,text/html
https://www.latimes.com/local/lanow/la-me-ln-college-admissions-scandal-steven-masera-20190531-story.html,255624,158,text/html
https://www.latimes.com/opinion/story/2022-11-02/los-angeles-survey-future-leaders-support-city-hall-reform,280758,163,text/html
https://www.latimes.com/sitemap/1979/8,150967,127,text/html
https://www.latimes.com/world-nation/story/2022-06-27/parkland-high-school-shooting-gun-violence-reflection,315681,157,text/html
https://www.latimes.com/entertainment-arts/books/story/2022-09-19/silvia-moreno-garcia-genres-daughter-of-doctor-moreau,289494,169,text/html
https://www.latimes.com/people/times-wire-service-photography,227662,147,text/html
https://www.latimes.com/california/story/2022-12-20/taiwanese-korean-hong-kong-asian-americans-travel-covid-quarantine-lifted,302710,168,text/html
https://www.latimes.com/archives/blogs/la-now/story/2013-03-22/2-5-million-in-cocaine-found-stashed-in-floor-of-big-rig-trailer,208346,141,text/html
https://www.latimes.com/sitemap/1989/6,202080,463,text/html
https://www.latimes.com/entertainment-arts/story/2019-11-14/lacma-new-building-fundraising-costs,274084,169,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-27/opinion-cheap-coal-tell-that-to-the-dead-miners-families,217779,145,text/html
https://www.latimes.com/coupon-codes/static/shop/34268/logo/Chico_s_coupons.png?width=110&height=110,2460,0,image/png
https://www.latimes.com/world-nation/story/2022-11-11/trump-files-lawsuit-to-avoid-jan-6-committee-subpoena,247372,151,text/html
https://www.latimes.com/entertainment-arts/story/2022-02-13/photos-hip-pop-took-center-stage-at-the-super-bowl-lvi-halftime-show,364595,168,text/html
https://www.latimes.com/politics/la-na-pol-congress-pelosi-facebook-doctored-video-russia-20190529-story.html,257677,161,text/html
https://www.latimes.com/california/story/2019-10-18/college-admissions-scandal-manuel-henriquez-guilty-plea,271103,159,text/html
https://www.latimes.com/opinion/story/2022-11-01/fixing-city-hall-survey-who-supports-reducing-council-members-power-over-land-use-decisions,268522,150,text/html
https://www.latimes.com/archives/la-xpm-2003-oct-08-me-exit8-story.html,258422,151,text/html
https://www.latimes.com/sports/soccer/story/2022-06-16/world-cup-2026-stadiums-locations-venues-rose-bowl-sofi-stadium,297381,168,text/html
https://www.latimes.com/coupon-codes/static/shop/34268/logo/Chico_s_coupons.png?width=200&height=200,3791,0,image/png
https://www.latimes.com/environment/story/2022-06-16/plastics-ban-california-legislature-environmentalists-divided-ballot,268190,156,text/html
https://www.latimes.com/sitemap/1986/3,201506,458,text/html
https://www.latimes.com/games/sudoku.rss,461,0,application/xml
https://www.latimes.com/archives/la-xpm-1987-07-30-we-317-story.html,241067,148,text/html
https://www.latimes.com/sitemap/1979/1,150424,124,text/html
https://www.latimes.com/espanol/california/articulo/2023-01-29/las-autoridades-se-enfrentan-al-escrutinio-por-el-tiempo-que-tardaron-en-notificar,247665,114,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-26/opinion-justices-take-on-healthcare-reform-laws-1st-issue-whats-a-tax,220895,151,text/html
https://www.latimes.com/sports/usc/story/2022-07-17/usc-trojans-football-charles-white-dementia-heisman-trophy-winner,339395,158,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-02-11/mary-j-blige-super-bowl-halftime-good-morning-gorgeous,307286,163,text/html
https://www.latimes.com/politics/story/2020-12-03/tumult-in-georgia-signals-trumps-post-presidency-challenge-for-gop,288596,166,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-parents-initial-appearance-20190329-story.html,261903,156,text/html
https://www.latimes.com/local/california/la-me-college-admissions-scandal-target-letters-20190503-story.html,264901,161,text/html
https://www.latimes.com/entertainment-arts/story/2021-02-09/covid-budget-cutbacks-lacma-selling-michael-govan-house,266986,168,text/html
https://www.latimes.com/archives/la-xpm-2007-jun-15-fg-gaza15-story.html,253304,150,text/html
https://www.latimes.com/sitemap/1979/10,150392,124,text/html
https://www.latimes.com/world-nation/story/2023-03-03/nobel-laureate-ales-bialiatski-is-sentenced-to-10-years-in-belarus,260116,156,text/html
https://www.latimes.com/archives/blogs/la-now.rss,58950,0,application/xml
https://www.latimes.com/business/real-estate.rss,334916,0,application/xml
https://www.latimes.com/politics/story/2022-01-04/trauma-in-house-gallery-bonds-house-members-jan-6-anniversary,313934,176,text/html
https://www.latimes.com/sports/story/2022-07-20/mlb-all-star-game-dodgers-yankees-fans,290964,157,text/html
https://www.latimes.com/environment/story/2022-04-17/fight-brews-over-california-measure-to-reduce-plastic-waste,280402,165,text/html
https://www.latimes.com/california/story/2022-04-28/torrance-car-wash-wage-theft-citation,261346,158,text/html
https://www.latimes.com/world-nation/story/2023-01-03/israeli-ultranationalist-minister-visit-jerusalem-holy-site,285404,167,text/html
https://www.latimes.com/sitemap/1989/5,201524,462,text/html
https://www.latimes.com/la-histpoll-htmlstory.html,217389,140,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-23/opinion-his-excellency-ambassador-kareem-abdul-jabbar,213225,143,text/html
https://www.latimes.com/entertainment/music/posts/la-et-ms-the-airborne-toxic-event-renovates-dope-machines-20150320-story.html,292266,160,text/html
https://www.latimes.com/opinion/story/2022-11-01/editorial-fixing-city-hall-survey-who-supports-independent-redistricting,265841,150,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-usc-explainer-20190426-story.html,265785,167,text/html
https://www.latimes.com/local/lanow/la-me-felicity-huffman-college-admissions-scandal-prison-home-20190420-story.html,252859,159,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-02-10/super-bowl-2022-halftime-show-playlist,293863,170,text/html
https://www.latimes.com/world-nation/story/2021-12-14/belarus-opposition-leader-husband-sentence-18-years-prison,264827,160,text/html
https://www.latimes.com/sitemap/1979/12,150490,124,text/html
https://www.latimes.com/espanol/california/articulo/2023-01-29/la-me-benedict-canyon-tiroteo,236283,109,text/html
https://www.latimes.com/coupon-codes/static/shop/41351/logo/h_r_block_logo-LATimes.png?width=110&height=110,5899,0,image/png
https://www.latimes.com/los-angeles-times-poll-archive.rss,545,0,application/xml
https://www.latimes.com/politics/la-pol-ca-housing-legislation-deal-impact-20170915-story.html,265707,166,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-09-12/2022-emmys-jennifer-coolidge-white-lotus-hbo-acceptance-speech-dance,290716,173,text/html
https://www.latimes.com/world-nation/story/2023-02-20/un-council-oks-watered-down-statement-on-israel-settlements,264928,153,text/html
https://www.latimes.com/sports/sportsnow/la-sp-college-admissions-seizure-fbi-warrants-20190425-story.html,253743,165,text/html
https://www.latimes.com/entertainment-arts/story/2021-06-08/art-museums-endowments-covid-pandemic-dividend,286666,182,text/html
https://www.latimes.com/espanol/california/articulo/2023-02-14/exide-limpieza-plomo-boyle-heigths,325109,110,text/html
https://www.latimes.com/archives/blogs/la-now/story/2013-03-22/bobby-brown-wearing-ankle-monitor-for-dui-sentence,211307,141,text/html
https://www.latimes.com/california/story/2022-09-18/how-to-save-a-life-stories-to-help-you-heal,346113,187,text/html
https://www.latimes.com/world-nation/story/2020-12-23/the-most-consequential-cyber-attack-in-history-just-happened-what-now,246463,154,text/html
https://www.latimes.com/sitemap/1986/2,201403,455,text/html
https://www.latimes.com/entertainment-arts/business/newsletter/2023-01-20/sundance-film-festival-2023-day-1-guide-the-wide-shot-the-wide-shot,297047,172,text/html
https://www.latimes.com/local/lanow/la-me-college-admissions-scandal-loughlin-discovery-20190419-story.html,252331,157,text/html
https://www.latimes.com/coupon-codes/static/shop/41351/logo/h_r_block_logo-LATimes.png?width=200&height=200,11008,0,image/png
https://www.latimes.com/espanol/entretenimiento/articulo/2023-02-01/donde-divertirse-este-fin-de-semana-en-los-angeles,254911,107,text/html
https://www.latimes.com/entertainment-arts/story/2022-02-13/super-bowl-halftime-show-compton-landmarks-tams,261534,165,text/html
https://www.latimes.com/sitemap/1989/2,201070,460,text/html
https://www.latimes.com/archives/blogs/opinion-la/story/2012-03-27/opinion-reading-supreme-court-tea-leaves-on-obamacare,224680,149,text/html
https://www.latimes.com/story/2022-12-17/stunning-photos-of-l-a-s-celebrity-mountain-lion,332543,157,text/html
https://www.latimes.com/entertainment-arts/tv/story/2022-09-12/emmys-2022-squid-game-netflix-historic-firsts,291794,174,text/html
https://www.latimes.com/entertainment/arts/la-et-cm-lacma-david-geffen-20171004-htmlstory.html,264687,170,text/html
https://www.latimes.com/opinion/story/2022-10-16/tired-of-city-hall-scandals-this-is-the-moment-to-reform-los-angeles-city-government,282762,169,text/html
https://www.latimes.com/espanol/deportes/articulo/2023-02-10/messi-mbappe-y-benzema-finalistas-al-jugador-del-ano-fifa,204137,94,text/html
https://www.latimes.com/archives/la-xpm-1995-07-16-bk-24279-story.html,248942,152,text/html
https://www.latimes.com/topic/sundance-film-festival.rss,115748,0,application/xml
https://www.latimes.com/politics/story/2022-07-28/whats-in-and-out-of-democrats-inflation-fighting-package,257411,154,text/html
https://www.latimes.com/sitemap/1986/5,202798,458,text/html
https://www.latimes.com/california/story/2019-08-27/college-admissions-scandal-lori-loughlin-giannulli-usc,253014,154,text/html
https://www.latimes.com/california/story/2020-01-16/college-admissions-scandal-lori-loughlin-usc-phone-call,259492,156,text/html
